
ЧАСТОТА БУКВ У ТЕКСТІ З ПРОБІЛОМ:
('ол', 0.007069503105053594)
('ом', 0.007026317380526693)
('во', 0.006840618765061021)
('ть', 0.0067196987363857)
('ес', 0.0066937873016695605)
('ла', 0.00668083158431149)
('од', 0.00667219443940611)
('пр', 0.0066030972801630694)
('та', 0.0065901415628049995)
('те', 0.006581504417899619)
('ил', 0.006559911555636169)
('ас', 0.006546955838278099)
('бе', 0.0064994515412985085)
('ан', 0.006339664360548977)
('ат', 0.006128054310367165)
('ва', 0.006080550013387575)
('де', 0.006054638578671435)
('ве', 0.006015771426597224)
('еб', 0.005894851397921903)
('ин', 0.005860302818300383)
('ем', 0.005834391383584242)
('ор', 0.005661648485476641)
('ле', 0.005458675580200209)
('ак', 0.005398215565862548)
('да', 0.005337755551524888)
('ог', 0.005126145501343076)
('аз', 0.005087278349268865)
('мо', 0.0049706768930462344)
('об', 0.004918854023613954)
('ри', 0.004879986871539744)
('ся', 0.0048670311541816735)
('ит', 0.0048670311541816735)
('же', 0.004720199690790213)
('ав', 0.004668376821357932)
('ск', 0.0046640582489052415)
('ль', 0.004616553951925652)
('ис', 0.00446972248853419)
('ег', 0.004374713894575009)
('бы', 0.004353121032311559)
('до', 0.004340165314953489)
('ив', 0.004292661017973899)
('че', 0.004232201003636238)
('ну', 0.004150148127035127)
('ти', 0.004106962402508227)
('ме', 0.004098325257602847)
('се', 0.004098325257602847)
('гр', 0.004085369540244777)
('ой', 0.004055139533075946)
('ед', 0.0040465023881705664)
('ам', 0.0040378652432651865)
('сь', 0.004020590953454426)
('оп', 0.0037139723093134332)
('ма', 0.003675105157239223)
('вс', 0.003640556577617703)
('ок', 0.0036276008602596325)
('ки', 0.003567140845921972)
('ру', 0.0035239551213950716)
('ны', 0.0035066808315843117)
('ви', 0.0035066808315843117)
('из', 0.003472132251962791)
('еп', 0.003467813679510101)
('ев', 0.003437583672341271)
('тр', 0.00332098221611864)
('чт', 0.00332098221611864)
('ар', 0.0032475664844229092)
('нн', 0.003230292194612149)
('сл', 0.0032043807598960087)
('им', 0.003152557890463728)
('ми', 0.003118009310842208)
('эт', 0.0031007350210314477)
('ди', 0.0030748235863153075)
('лс', 0.0030661864414099275)
('ыл', 0.0030618678689572376)
('оч', 0.0030445935791464773)
('вы', 0.0029970892821668867)
('ик', 0.0029668592749980565)
('ож', 0.0029625407025453666)
('ад', 0.0029452664127346062)
('ое', 0.002776842087079695)
('тв', 0.002768204942174315)
('ид', 0.0027466120799108647)
('со', 0.0027163820727420344)
('ул', 0.002703426355383964)
('ей', 0.002694789210478584)
('ше', 0.002690470638025894)
('ап', 0.0026861520655732042)
('сп', 0.0026861520655732042)
('уд', 0.002668877775762444)
('ут', 0.0025997806165194036)
('хо', 0.0025350020297290527)
('ус', 0.0025090905950129125)
('мн', 0.0024961348776548426)
('бо', 0.002491816305202152)
('ты', 0.0024788605878440823)
('ьн', 0.0024745420153913923)
('ез', 0.0024702234429387023)
('кр', 0.0024097634286010415)
('ие', 0.0023752148489795213)
('пе', 0.0023665777040741414)
('ку', 0.002336347696905311)
('му', 0.002310436262189171)
('ип', 0.0023017991172837905)
('аб', 0.0022802062550203407)
('ьс', 0.00224997624785151)
('дн', 0.00224997624785151)
('ая', 0.0021851976610611596)
('тс', 0.002142011936534259)
('оо', 0.002111781929365429)
('оз', 0.0020815519221965987)
('ча', 0.0020772333497439087)
('их', 0.0020729147772912187)
('ьк', 0.0020729147772912187)
('ят', 0.0020685962048385288)
('ее', 0.002029729052764318)
('ян', 0.002012454762953558)
('уг', 0.001999499045595488)
('ту', 0.0019433576037105175)
('ео', 0.0019347204588051373)
('си', 0.0019174461689943773)
('ду', 0.0019174461689943773)
('еч', 0.001895853306730927)
('рн', 0.001891534734278237)
('зн', 0.001891534734278237)
('ще', 0.001887216161825547)
('лу', 0.0018828975893728569)
('ои', 0.0018785790169201669)
('уж', 0.001874260444467477)
('ае', 0.0018613047271094068)
('св', 0.0018569861546567166)
('вн', 0.0018526675822040266)
('тн', 0.0018310747199405764)
('па', 0.0018267561474878864)
('жи', 0.0018224375750351964)
('ня', 0.0017965261403190562)
('бу', 0.001792207567866366)
('ек', 0.001770614705602916)
('ио', 0.001766296133150226)
('ум', 0.0017274289810760156)
('сн', 0.0017101546912652553)
('ля', 0.0017058361188125653)
('ун', 0.0016928804014544952)
('др', 0.001684243256549115)
('ич', 0.0016583318218329748)
('ый', 0.0016583318218329748)
('яв', 0.0016237832422114546)
('ии', 0.0016151460973060745)
('ао', 0.0015849160901372443)
('ры', 0.0015805975176845543)
('иб', 0.001576278945231864)
('чи', 0.0015676418003264842)
('гд', 0.001559004655421104)
('ши', 0.001554686082968414)
('жа', 0.0015503675105157239)
('ир', 0.0015460489380630339)
('ял', 0.0015374117931576537)
('еж', 0.0015287746482522738)
('ув', 0.0015201375033468936)
('иг', 0.0015115003584415135)
('бр', 0.0014985446410834434)
('са', 0.0014855889237253732)
('аг', 0.0014855889237253732)
('аж', 0.0014726332063673031)
('ые', 0.0014683146339146132)
('ыт', 0.001442403199198473)
('ош', 0.001442403199198473)
('лн', 0.0014164917644823327)
('ач', 0.0014121731920296427)
('уп', 0.0014078546195769527)
('еш', 0.0014078546195769527)
('гл', 0.0014035360471242625)
('йн', 0.0014035360471242625)
('см', 0.0014035360471242625)
('ыв', 0.0013948989022188826)
('зд', 0.0013646688950500522)
('ьв', 0.001347394605239292)
('ах', 0.0013430760327866021)
('уч', 0.001338757460333912)
('оя', 0.0013171645980704619)
('ым', 0.0013042088807123917)
('яс', 0.0012912531633543216)
('ещ', 0.0012696603010908713)
('мы', 0.0012523860112801113)
('ук', 0.0012523860112801113)
('тк', 0.001226474576563971)
('зв', 0.001222156004111281)
('дв', 0.001222156004111281)
('ьп', 0.0011962445693951408)
('нс', 0.0011919259969424506)
('ря', 0.0011876074244897606)
('кн', 0.0011832888520370707)
('жн', 0.0011789702795843805)
('тп', 0.0011746517071316905)
('пи', 0.0011746517071316905)
('пл', 0.0011616959897736204)
('чн', 0.0011573774173209304)
('лк', 0.0011487402724155503)
('сс', 0.0011357845550574802)
('щи', 0.0011357845550574802)
('нт', 0.00112282883769941)
('га', 0.00111419169279403)
('йс', 0.00110123597543596)
('ыс', 0.0010925988305305798)
('ия', 0.0010839616856251997)
('нь', 0.0010796431131725097)
('ьо', 0.0010796431131725097)
('пу', 0.0010753245407198197)
('иц', 0.0010753245407198197)
('ау', 0.0010753245407198197)
('рт', 0.0010666873958144396)
('еи', 0.0010666873958144396)
('це', 0.0010623688233617496)
('ий', 0.0010450945335509893)
('яп', 0.0010450945335509893)
('уб', 0.0010364573886456094)
('шь', 0.0010321388161929192)
('мс', 0.0010278202437402292)
('аи', 0.0010235016712875392)
('лг', 0.001014864526382159)
('ке', 0.0010105459539294691)
('рв', 0.001006227381476779)
('дь', 0.000997590236571399)
('як', 0.0009846345192133289)
('ги', 0.000980315946760639)
('ып', 0.000980315946760639)
('вр', 0.0009630416569498786)
('мп', 0.0009587230844971886)
('жд', 0.0009587230844971886)
('аш', 0.0009587230844971886)
('нд', 0.0009544045120444985)
('яд', 0.0009544045120444985)
('лв', 0.0009457673671391185)
('зе', 0.0009284930773283583)
('эл', 0.0009069002150649081)
('кт', 0.0009025816426122181)
('лы', 0.0008982630701595281)
('вш', 0.0008982630701595281)
('ьи', 0.0008982630701595281)
('вз', 0.000885307352801458)
('оу', 0.0008809887803487679)
('аю', 0.0008809887803487679)
('ву', 0.0008680330629906978)
('ую', 0.0008637144905380078)
('ын', 0.0008637144905380078)
('уш', 0.0008550773456326276)
('ых', 0.0008550773456326276)
('йт', 0.0008550773456326276)
('ша', 0.0008507587731799377)
('бл', 0.0008464402007272476)
('ьм', 0.0008464402007272476)
('вк', 0.0008421216282745575)
('вп', 0.0008291659109164874)
('ям', 0.0008205287660111074)
('би', 0.0008205287660111074)
('лп', 0.0008118916211057273)
('яо', 0.0008118916211057273)
('нп', 0.0008032544762003473)
('ьш', 0.0007946173312949671)
('су', 0.0007946173312949671)
('рь', 0.0007946173312949671)
('ай', 0.0007946173312949671)
('ьд', 0.0007902987588422771)
('иш', 0.0007902987588422771)
('рм', 0.000777343041484207)
('рп', 0.000777343041484207)
('лю', 0.0007730244690315169)
('ох', 0.0007687058965788269)
('чу', 0.0007687058965788269)
('ье', 0.0007643873241261369)
('ба', 0.0007557501792207567)
('еу', 0.0007427944618626866)
('ех', 0.0007384758894099967)
('ца', 0.0007298387445046165)
('зо', 0.0007255201720519265)
('кл', 0.0007212015995992365)
('ыш', 0.0007168830271465465)
('лч', 0.0007168830271465465)
('лд', 0.0007168830271465465)
('яи', 0.0007125644546938564)
('ьт', 0.0007125644546938564)
('йв', 0.0007125644546938564)
('нк', 0.0007125644546938564)
('вд', 0.0007082458822411663)
('мв', 0.0006996087373357863)
('гу', 0.0006996087373357863)
('йд', 0.0006996087373357863)
('бя', 0.0006952901648830962)
('шл', 0.0006909715924304062)
('йо', 0.0006866530199777162)
('рк', 0.0006823344475250261)
('ды', 0.000673697302619646)
('ур', 0.000673697302619646)
('вт', 0.000665060157714266)
('нв', 0.0006607415852615759)
('фр', 0.0006521044403561959)
('уи', 0.0006477858679035058)
('дл', 0.0006477858679035058)
('яз', 0.0006434672954508158)
('тя', 0.0006391487229981258)
('ьз', 0.0006305115780927457)
('йк', 0.0006261930056400556)
('йп', 0.0006132372882819855)
('аэ', 0.0006089187158292954)
('хв', 0.0006046001433766055)
('мб', 0.0005873258535658453)
('уз', 0.0005830072811131552)
('юд', 0.0005830072811131552)
('хн', 0.0005743701362077751)
('ют', 0.0005743701362077751)
('кв', 0.0005700515637550852)
('вл', 0.0005657329913023951)
('ха', 0.000561414418849705)
('нб', 0.000561414418849705)
('ьч', 0.000557095846397015)
('ге', 0.000552777273944325)
('ец', 0.0005484587014916349)
('тт', 0.0005484587014916349)
('оэ', 0.0005484587014916349)
('шк', 0.0005311844116808748)
('ья', 0.0005311844116808748)
('ыи', 0.0005311844116808748)
('иу', 0.0005268658392281847)
('зг', 0.0005268658392281847)
('йч', 0.0005268658392281847)
('рс', 0.0005182286943228047)
('иж', 0.0005182286943228047)
('тб', 0.0005182286943228047)
('ух', 0.0005139101218701146)
('мк', 0.0005139101218701146)
('кс', 0.0005139101218701146)
('ща', 0.0005052729769647346)
('шт', 0.0005009544045120445)
('сч', 0.0005009544045120445)
('мя', 0.0004966358320593545)
('зр', 0.0004966358320593545)
('ьг', 0.0004966358320593545)
('яб', 0.0004923172596066644)
('ея', 0.00048799868715397436)
('йи', 0.00048368011470128434)
('мм', 0.00048368011470128434)
('уо', 0.0004793615422485943)
('ыб', 0.0004750429697959043)
('тд', 0.0004664058248905242)
('зи', 0.0004664058248905242)
('ыр', 0.00046208725243783417)
('ьб', 0.0004577686799851441)
('лж', 0.00045345010753245407)
('нц', 0.00044913153507976405)
('ащ', 0.00044481296262707397)
('гн', 0.0004318572452690039)
('мл', 0.0004318572452690039)
('ью', 0.0004275386728163138)
('пя', 0.0004189015279109338)
('яч', 0.0004189015279109338)
('ср', 0.0004145829554582437)
('ци', 0.0004102643830055537)
('мд', 0.0004102643830055537)
('ык', 0.0004102643830055537)
('яг', 0.00040594581055286366)
('нг', 0.00040594581055286366)
('дс', 0.00040162723810017363)
('мг', 0.00040162723810017363)
('сы', 0.00040162723810017363)
('чк', 0.00039730866564748356)
('сд', 0.00039730866564748356)
('юк', 0.00039299009319479353)
('фо', 0.00039299009319479353)
('ыо', 0.0003886715207421035)
('рш', 0.0003886715207421035)
('зу', 0.0003886715207421035)
('зл', 0.0003886715207421035)
('йм', 0.00038435294828941343)
('яу', 0.00038435294828941343)
('вг', 0.0003800343758367234)
('лб', 0.0003800343758367234)
('лр', 0.0003800343758367234)
('пы', 0.0003757158033840334)
('мт', 0.0003757158033840334)
('уе', 0.0003757158033840334)
('хл', 0.0003757158033840334)
('нщ', 0.0003757158033840334)
('хи', 0.0003757158033840334)
('дт', 0.0003713972309313433)
('хп', 0.0003713972309313433)
('яж', 0.0003713972309313433)
('оф', 0.0003713972309313433)
('эр', 0.0003670786584786533)
('лз', 0.0003670786584786533)
('юс', 0.0003670786584786533)
('ыд', 0.0003670786584786533)
('ищ', 0.00036276008602596327)
('тл', 0.00035844151357327324)
('кп', 0.00035844151357327324)
('рд', 0.00035844151357327324)
('дк', 0.00035412294112058317)
('оа', 0.00034980436866789314)
('лт', 0.00034980436866789314)
('ьу', 0.0003454857962152031)
('ьэ', 0.0003454857962152031)
('яе', 0.0003454857962152031)
('зя', 0.0003454857962152031)
('йг', 0.0003454857962152031)
('хс', 0.00034116722376251304)
('еэ', 0.00034116722376251304)
('аф', 0.000336848651309823)
('иэ', 0.000336848651309823)
('уэ', 0.000332530078857133)
('тг', 0.000332530078857133)
('фе', 0.0003282115064044429)
('кк', 0.0003282115064044429)
('тм', 0.0003238929339517529)
('зы', 0.0003238929339517529)
('рг', 0.0003238929339517529)
('вь', 0.0003238929339517529)
('цы', 0.00031525578904637285)
('хр', 0.0003109372165936828)
('тч', 0.0003109372165936828)
('ощ', 0.0003109372165936828)
('зм', 0.00030661864414099275)
('чь', 0.00030661864414099275)
('еа', 0.00030661864414099275)
('шн', 0.00030661864414099275)
('яр', 0.00030230007168830273)
('бн', 0.00030230007168830273)
('ях', 0.00030230007168830273)
('мр', 0.00029798149923561265)
('вв', 0.00029798149923561265)
('жу', 0.00029798149923561265)
('зк', 0.00029798149923561265)
('ьр', 0.00029366292678292263)
('ющ', 0.0002893443543302326)
('кб', 0.0002893443543302326)
('иа', 0.0002850257818775426)
('цо', 0.0002763886369721625)
('ыг', 0.0002763886369721625)
('ыч', 0.0002763886369721625)
('ыз', 0.0002763886369721625)
('аа', 0.0002763886369721625)
('йр', 0.00027207006451947246)
('йб', 0.00027207006451947246)
('вм', 0.00027207006451947246)
('лл', 0.00027207006451947246)
('ыу', 0.00025911434716140234)
('рж', 0.00025911434716140234)
('лм', 0.00025911434716140234)
('юм', 0.00025911434716140234)
('йз', 0.00025479577470871226)
('ац', 0.00025479577470871226)
('юн', 0.00025047720225602224)
('дя', 0.0002461586298033322)
('сю', 0.0002461586298033322)
('хб', 0.0002461586298033322)
('нч', 0.0002461586298033322)
('еф', 0.0002461586298033322)
('яэ', 0.00024184005735064217)
('нз', 0.00024184005735064217)
('вя', 0.00024184005735064217)
('зь', 0.00024184005735064217)
('эс', 0.00023752148489795215)
('сг', 0.0002332029124452621)
('фи', 0.0002332029124452621)
('мз', 0.00022888433999257205)
('зб', 0.00022888433999257205)
('хд', 0.00022456576753988202)
('мч', 0.00022456576753988202)
('чш', 0.00022456576753988202)
('шо', 0.00022024719508719197)
('тэ', 0.00022024719508719197)
('юб', 0.00022024719508719197)
('ящ', 0.00022024719508719197)
('ущ', 0.00022024719508719197)
('юр', 0.00021592862263450195)
('дц', 0.00021592862263450195)
('ху', 0.00021592862263450195)
('рз', 0.00021592862263450195)
('ию', 0.0002116100501818119)
('хе', 0.0002116100501818119)
('цу', 0.0002116100501818119)
('юв', 0.0002116100501818119)
('фа', 0.0002116100501818119)
('хк', 0.00020729147772912185)
('вб', 0.00020297290527643183)
('йл', 0.00019865433282374178)
('тз', 0.00019865433282374178)
('гк', 0.00019433576037105176)
('ьл', 0.00019433576037105176)
('вч', 0.00019433576037105176)
('ьа', 0.00019433576037105176)
('вэ', 0.00019433576037105176)
('цв', 0.00019433576037105176)
('рю', 0.0001900171879183617)
('дп', 0.0001900171879183617)
('щу', 0.0001900171879183617)
('кд', 0.00018569861546567166)
('мю', 0.00018569861546567166)
('ыж', 0.00018569861546567166)
('ьф', 0.00018569861546567166)
('юо', 0.00018569861546567166)
('бэ', 0.00018569861546567166)
('уа', 0.00018138004301298163)
('сб', 0.00018138004301298163)
('ню', 0.00018138004301298163)
('ою', 0.00018138004301298163)
('зп', 0.00017706147056029158)
('яа', 0.00017706147056029158)
('зс', 0.00017274289810760156)
('йш', 0.00017274289810760156)
('сх', 0.00017274289810760156)
('юп', 0.00017274289810760156)
('бс', 0.00017274289810760156)
('гс', 0.00017274289810760156)
('хт', 0.0001684243256549115)
('нр', 0.0001684243256549115)
('мэ', 0.0001684243256549115)
('пн', 0.0001684243256549115)
('тж', 0.0001684243256549115)
('рр', 0.00016410575320222146)
('км', 0.00016410575320222146)
('жк', 0.00016410575320222146)
('кэ', 0.00016410575320222146)
('кг', 0.00016410575320222146)
('юч', 0.00016410575320222146)
('гп', 0.00015978718074953144)
('шу', 0.00015978718074953144)
('йж', 0.0001554686082968414)
('зз', 0.0001554686082968414)
('дб', 0.00015115003584415137)
('ьж', 0.00015115003584415137)
('уй', 0.00015115003584415137)
('хм', 0.00014683146339146132)
('лэ', 0.00014683146339146132)
('тх', 0.00014683146339146132)
('йу', 0.00014683146339146132)
('рх', 0.0001425128909387713)
('уу', 0.0001425128909387713)
('фю', 0.0001425128909387713)
('рл', 0.0001425128909387713)
('ыэ', 0.0001425128909387713)
('сэ', 0.00013819431848608124)
('нм', 0.00013819431848608124)
('ею', 0.00013819431848608124)
('яя', 0.0001338757460333912)
('рб', 0.00012955717358070117)
('хг', 0.00012955717358070117)
('бк', 0.00012955717358070117)
('мь', 0.00012955717358070117)
('йа', 0.00012955717358070117)
('кз', 0.00012523860112801112)
('рч', 0.00012523860112801112)
('дм', 0.00012523860112801112)
('уц', 0.00012092002867532108)
('кж', 0.00012092002867532108)
('йэ', 0.00012092002867532108)
('тц', 0.00012092002867532108)
('иф', 0.00011660145622263105)
('бщ', 0.00011660145622263105)
('мж', 0.00011660145622263105)
('пк', 0.00011228288376994101)
('вц', 0.00011228288376994101)
('кч', 0.00011228288376994101)
('оц', 0.00011228288376994101)
('яш', 0.00010796431131725098)
('юи', 0.00010796431131725098)
('йе', 0.00010796431131725098)
('хч', 0.00010364573886456093)
('ыа', 0.00010364573886456093)
('лш', 0.00010364573886456093)
('яй', 0.00010364573886456093)
('юл', 0.00010364573886456093)
('яц', 0.00010364573886456093)
('уя', 9.932716641187089e-05)
('лф', 9.932716641187089e-05)
('ьх', 9.932716641187089e-05)
('зт', 9.500859395918085e-05)
('ыя', 9.500859395918085e-05)
('дз', 9.500859395918085e-05)
('шв', 9.069002150649082e-05)
('сз', 9.069002150649082e-05)
('сш', 8.637144905380078e-05)
('йх', 8.637144905380078e-05)
('гв', 8.637144905380078e-05)
('вх', 8.637144905380078e-05)
('нэ', 8.205287660111073e-05)
('юз', 8.205287660111073e-05)
('зж', 8.205287660111073e-05)
('ьц', 7.77343041484207e-05)
('юг', 7.77343041484207e-05)
('йц', 7.77343041484207e-05)
('бм', 7.77343041484207e-05)
('цл', 7.77343041484207e-05)
('бв', 7.77343041484207e-05)
('хз', 7.77343041484207e-05)
('рэ', 7.77343041484207e-05)
('цк', 7.341573169573066e-05)
('нш', 7.341573169573066e-05)
('юж', 7.341573169573066e-05)
('дг', 6.909715924304062e-05)
('гч', 6.909715924304062e-05)
('дд', 6.909715924304062e-05)
('фл', 6.909715924304062e-05)
('хэ', 6.477858679035059e-05)
('гз', 6.477858679035059e-05)
('дш', 6.477858679035059e-05)
('яю', 6.477858679035059e-05)
('чо', 6.477858679035059e-05)
('тф', 6.477858679035059e-05)
('яф', 6.477858679035059e-05)
('юу', 6.046001433766054e-05)
('нл', 6.046001433766054e-05)
('шм', 6.046001433766054e-05)
('бх', 6.046001433766054e-05)
('дч', 6.046001433766054e-05)
('нх', 6.046001433766054e-05)
('цт', 6.046001433766054e-05)
('сф', 6.046001433766054e-05)
('щн', 6.046001433766054e-05)
('тю', 6.046001433766054e-05)
('пт', 6.046001433766054e-05)
('зч', 5.6141441884970506e-05)
('йя', 5.6141441884970506e-05)
('мф', 5.6141441884970506e-05)
('кх', 5.6141441884970506e-05)
('юх', 5.6141441884970506e-05)
('юэ', 5.182286943228046e-05)
('дф', 5.182286943228046e-05)
('сц', 5.182286943228046e-05)
('тш', 5.182286943228046e-05)
('сж', 5.182286943228046e-05)
('йф', 5.182286943228046e-05)
('уф', 5.182286943228046e-05)
('фу', 5.182286943228046e-05)
('бь', 4.7504296979590426e-05)
('цп', 4.7504296979590426e-05)
('жь', 4.7504296979590426e-05)
('жч', 4.7504296979590426e-05)
('пь', 4.7504296979590426e-05)
('нф', 4.318572452690039e-05)
('эх', 4.318572452690039e-05)
('юа', 4.318572452690039e-05)
('дх', 4.318572452690039e-05)
('рц', 4.318572452690039e-05)
('гт', 3.886715207421035e-05)
('кш', 3.886715207421035e-05)
('мх', 3.886715207421035e-05)
('лй', 3.886715207421035e-05)
('цн', 3.454857962152031e-05)
('хж', 3.454857962152031e-05)
('жб', 3.454857962152031e-05)
('бг', 3.454857962152031e-05)
('гм', 3.454857962152031e-05)
('хш', 3.454857962152031e-05)
('жс', 3.454857962152031e-05)
('эк', 3.454857962152031e-05)
('цс', 3.454857962152031e-05)
('кя', 3.454857962152031e-05)
('мш', 3.454857962152031e-05)
('цз', 3.454857962152031e-05)
('гб', 3.454857962152031e-05)
('ыф', 3.454857962152031e-05)
('жж', 3.454857962152031e-05)
('зш', 3.023000716883027e-05)
('жп', 3.023000716883027e-05)
('юе', 3.023000716883027e-05)
('юш', 3.023000716883027e-05)
('зэ', 3.023000716883027e-05)
('вф', 3.023000716883027e-05)
('фт', 3.023000716883027e-05)
('эй', 3.023000716883027e-05)
('рф', 3.023000716883027e-05)
('цг', 3.023000716883027e-05)
('бж', 3.023000716883027e-05)
('гэ', 3.023000716883027e-05)
('дэ', 2.591143471614023e-05)
('щп', 2.591143471614023e-05)
('дж', 2.591143471614023e-05)
('вж', 2.591143471614023e-05)
('бп', 2.591143471614023e-05)
('йщ', 2.591143471614023e-05)
('нж', 2.591143471614023e-05)
('фн', 2.591143471614023e-05)
('бю', 2.591143471614023e-05)
('юя', 2.591143471614023e-05)
('юф', 2.591143471614023e-05)
('цд', 2.1592862263450195e-05)
('жр', 2.1592862263450195e-05)
('вщ', 2.1592862263450195e-05)
('шп', 2.1592862263450195e-05)
('эв', 2.1592862263450195e-05)
('жг', 2.1592862263450195e-05)
('пп', 2.1592862263450195e-05)
('шр', 2.1592862263450195e-05)
('ыц', 2.1592862263450195e-05)
('лх', 2.1592862263450195e-05)
('юю', 2.1592862263450195e-05)
('цч', 2.1592862263450195e-05)
('жв', 2.1592862263450195e-05)
('кц', 2.1592862263450195e-05)
('гг', 2.1592862263450195e-05)
('жо', 2.1592862263450195e-05)
('кф', 2.1592862263450195e-05)
('пс', 1.7274289810760155e-05)
('хя', 1.7274289810760155e-05)
('мц', 1.7274289810760155e-05)
('жя', 1.7274289810760155e-05)
('хц', 1.7274289810760155e-05)
('жл', 1.7274289810760155e-05)
('жм', 1.7274289810760155e-05)
('кю', 1.7274289810760155e-05)
('юц', 1.2955717358070116e-05)
('йю', 1.2955717358070116e-05)
('тщ', 1.2955717358070116e-05)
('цб', 1.2955717358070116e-05)
('жт', 1.2955717358070116e-05)
('эи', 1.2955717358070116e-05)
('эд', 1.2955717358070116e-05)
('тй', 1.2955717358070116e-05)
('щь', 1.2955717358070116e-05)
('фы', 1.2955717358070116e-05)
('цм', 1.2955717358070116e-05)
('дю', 1.2955717358070116e-05)
('мщ', 1.2955717358070116e-05)
('фч', 1.2955717358070116e-05)
('пч', 1.2955717358070116e-05)
('фк', 1.2955717358070116e-05)
('хх', 1.2955717358070116e-05)
('чл', 1.2955717358070116e-05)
('фз', 1.2955717358070116e-05)
('гш', 8.637144905380078e-06)
('эн', 8.637144905380078e-06)
('чс', 8.637144905380078e-06)
('эп', 8.637144905380078e-06)
('эг', 8.637144905380078e-06)
('пф', 8.637144905380078e-06)
('пб', 8.637144905380078e-06)
('жз', 8.637144905380078e-06)
('цэ', 8.637144905380078e-06)
('чч', 8.637144905380078e-06)
('лц', 8.637144905380078e-06)
('вю', 8.637144905380078e-06)
('гж', 8.637144905380078e-06)
('ьщ', 8.637144905380078e-06)
('гх', 8.637144905380078e-06)
('хф', 8.637144905380078e-06)
('жэ', 8.637144905380078e-06)
('чд', 8.637144905380078e-06)
('пю', 8.637144905380078e-06)
('ця', 8.637144905380078e-06)
('хщ', 8.637144905380078e-06)
('бд', 8.637144905380078e-06)
('зц', 8.637144905380078e-06)
('рщ', 8.637144905380078e-06)
('гя', 8.637144905380078e-06)
('фп', 8.637144905380078e-06)
('цх', 8.637144905380078e-06)
('шэ', 8.637144905380078e-06)
('пг', 8.637144905380078e-06)
('чв', 8.637144905380078e-06)
('шг', 4.318572452690039e-06)
('лщ', 4.318572452690039e-06)
('шц', 4.318572452690039e-06)
('бц', 4.318572452690039e-06)
('чр', 4.318572452690039e-06)
('щж', 4.318572452690039e-06)
('пд', 4.318572452690039e-06)
('дщ', 4.318572452690039e-06)
('бш', 4.318572452690039e-06)
('ыю', 4.318572452690039e-06)
('зф', 4.318572452690039e-06)
('фв', 4.318572452690039e-06)
('шс', 4.318572452690039e-06)
('бз', 4.318572452690039e-06)
('эш', 4.318572452690039e-06)
('чэ', 4.318572452690039e-06)
('шх', 4.318572452690039e-06)
('шд', 4.318572452690039e-06)
('щя', 4.318572452690039e-06)
('шз', 4.318572452690039e-06)
('цр', 4.318572452690039e-06)
('фш', 4.318572452690039e-06)
('пв', 4.318572452690039e-06)
('шч', 4.318572452690039e-06)
('бч', 4.318572452690039e-06)
('фэ', 4.318572452690039e-06)
('зх', 4.318572452690039e-06)
('фж', 4.318572452690039e-06)
('фс', 4.318572452690039e-06)
('кй', 4.318572452690039e-06)
('фг', 4.318572452690039e-06)
('вй', 4.318572452690039e-06)
('нй', 4.318572452690039e-06)
('фд', 4.318572452690039e-06)
('фб', 4.318572452690039e-06)
('хй', 4.318572452690039e-06)
('сй', 4.318572452690039e-06)
('фя', 4.318572452690039e-06)
('цш', 4.318572452690039e-06)
('бт', 4.318572452690039e-06)
('цф', 4.318572452690039e-06)
('эм', 4.318572452690039e-06)
('эч', 4.318572452690039e-06)

ЧАСТОТА БІГРАМ З ПЕРЕТИНОМ У ТЕКСТІ БЕЗ ПРОБІЛУ:
('то', 0.01563110674454509)
('на', 0.012666400354123706)
('не', 0.012353303175237251)
('он', 0.011973267978795764)
('ер', 0.01182643619835246)
('по', 0.011446401001910973)
('ал', 0.011245586949245868)
('но', 0.011128985241246775)
('ст', 0.011126825950357902)
('ли', 0.009926260216145018)
('ре', 0.00972328687259104)
('ен', 0.009477127711259623)
('от', 0.009427464020815565)
('ос', 0.009280632240372262)
('ко', 0.008898437753041902)
('ов', 0.008727853772821006)
('ет', 0.008637163555488377)
('ра', 0.00859829631948868)
('ро', 0.008542154756378005)
('ло', 0.008341340703712901)
('ка', 0.008194508923269598)
('ни', 0.00805199572460404)
('го', 0.007838225926605703)
('ел', 0.007669801237273679)
('за', 0.0075056951297194)
('ол', 0.007248739513943621)
('ом', 0.006862226444835516)
('ес', 0.006816881336169202)
('во', 0.006758580482169656)
('та', 0.006719713246169958)
('ть', 0.006678686719281388)
('те', 0.006564244302171167)
('ил', 0.00653617352061583)
('од', 0.006521058484393725)
('пр', 0.006516739902615981)
('бе', 0.006505943448171621)
('ла', 0.00649514699372726)
('ас', 0.006404456776394632)
('ан', 0.006387182449283655)
('ат', 0.006143182578841108)
('ве', 0.006112952506396899)
('ва', 0.005940209235287132)
('еб', 0.005918616326398411)
('де', 0.005851678308843376)
('ин', 0.0058236075272880385)
('ем', 0.005728598728177666)
('ор', 0.005609837729289701)
('да', 0.005480280275957376)
('ле', 0.005434935167291061)
('ак', 0.005411182967513468)
('мо', 0.005093767206849271)
('ог', 0.005091607915960398)
('аз', 0.005080811461516038)
('ит', 0.004962050462628073)
('об', 0.004953413299072585)
('ся', 0.0049318203901838635)
('ри', 0.004800103645962666)
('ск', 0.004765554991740712)
('же', 0.004689979810630189)
